Feature ID	Taxon	Confidence
1487ab1b8ece8ffd80871cbe2fe78678	D_0__Bacteria	0.9996715353007014
148984839715c2cbe2abd5bf76c7ac09	D_0__Bacteria	0.9998988835151668
149333c6d2f4279dc8d41b1cbca0d80b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9930141386819928
149f656fa4a83ff7dc71e3c49645ce4b	D_0__Bacteria	0.999942736787645
14a597495c9c251d0a3bd884e90977db	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Campylobacteraceae;D_5__Campylobacter	0.9999987756750155
14bb8913f561916b3b7f1e25034a906f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	0.9512489917525023
14c7421ccb8cb1199fe15c7ec91f3a97	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group;D_6__gut metagenome;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9774566138902951
14c758c73520192523f8cda7c406e541	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Chromatocurvus	0.8596171629779498
14cc54abfee80d89e468fc84a8c372f0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9959144045493302
14cd43811f62f72300988ec7b5652b6d	D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1;D_3__uncultured proteobacterium;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9999951221917079
14de17ed86887e648ba6cb389addc89a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.8804482235719421
14eb5c66a70d47d693353f8ffd19d899	D_0__Bacteria	0.9999816760078531
14f2742f10b4646da040c9c0b25542f1	D_0__Bacteria	0.9999569334916425
151235b443c948c562207466c801e703	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus jensenii;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8859029186806465
15166e2bc77bbab157579887590a4333	D_0__Bacteria;D_1__Planctomycetes	0.7086258010459795
15277060932132b50abf76610bba49b0	D_0__Bacteria	0.9998332573998262
152de9afbce84be32543377c8b90e184	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Ardenticatenales;D_4__uncultured;D_5__bacterium YC-LK-LKJ38;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7920555282522085
1533cad69619429d948fe09ebb1a440a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9975205128995808
1534ada09b6a921c03c96e34f71ac50f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9926375251566129
155300a4f09e9fd410197157a1f17642	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales	0.9310604816069729
1557b502888cb39af533f95713b1ce9b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9994826762187606
155946627cf9c1775ff8c221dfa0e31c	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured eubacterium WD264;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9999474863637474
156156e1352fec02fc30ee062d5897a5	D_0__Bacteria;D_1__Chloroflexi	0.7438412143753422
1568b1be80f0ad3b5c9ad53079322816	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Benthic Group D and DHVEG-1;D_4__uncultured archaeon 20c-52;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9993079081472893
1581e8b55f8eb90cec3afeafa0d501cc	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	0.8699226493953595
159f4bd43719f4226ae35e9f3a257ba5	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Oscillibacter	0.7029437397289215
15a4a5b84c046b2181b8a0f52613880b	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.9818160923875049
15acd07dba94affe9fa3a32fe543c3a8	Unassigned	0.30098867858912004
15b23a0820aa5a81b6bba053a90d2ee0	D_0__Bacteria;D_1__Planctomycetes	0.9332113997735848
15bafa1a85b8be8ec392b51a9cc1a274	D_0__Bacteria	0.9997643124088561
15c26b0e81866f0ca71354b928c4b4ac	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9988867118522794
15c9e497bc236d5c40ad7ccf7624ebd3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae	0.7584506520741768
15e6169dd5d1146cb7e14cb59e34ea9a	D_0__Archaea	0.7072495133612985
16087009473d02eaa6eb305108fa7bab	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__MSB-4B10;D_5__uncultured delta proteobacterium;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9022097377550727
161f984c32fb3501a352ac54533132d7	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae	0.9912984108784503
162c161c1b0661707690cd0c6eeb6775	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Dermatophilaceae;D_5__uncultured;D_6__uncultured actinobacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9194611977229956
162f605e75c0d0f69b069542fc878e05	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.8279421436938205
1630d48ef74376f9a0fe56e0f84bd631	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__uncultured;D_4__uncultured eukaryote;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9922318032269001
16391a94f4564cc722553b7b40b00381	D_0__Bacteria	0.9997543243384759
16509cfe7d2a4f324be9c303586e01a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9957019671294126
1651800556d727ff8368e1795e16c102	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae	0.9918258581392873
1651ccda9e160e2395a82b537d4c8b3b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	0.9988611966500636
16547de03659d6baf88e8347bcb7449b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	0.9741519100988519
16608e0699e214936945aa4bc042ff5b	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__Pedosphaera;D_6__Pedosphaera parvula Ellin514;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8785544257554773
16676d4ab16e893027cd01cc3ee00921	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia;D_6__uncultured soil bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9961247609253947
1668ecc90089fd05870b9fcc9ff8669f	D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Methylomirabilales;D_4__Methylomirabilaceae;D_5__Sh765B-TzT-35	0.8685424774541124
167ae5d7e3d29cf816d2c26655dc498b	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured marine bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.999453304572011
167cb87bc2d9ceb0a80e87666bd16926	D_0__Bacteria	0.9994349396168863
167e089b628819d095a131b927d88f8b	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.8572614800959465
1684171607cee7985a28e4e065151c2a	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter;D_6__uncultured forest soil bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7284220766196504
1691946bbb1c6ed1afd48995ae0dc6cc	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Granulicella;D_6__uncultured Acidobacteria bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.897888663388076
16ac7335f4ff8defc6d7f72d5861abbb	D_0__Bacteria	0.9995395930822533
16b34e3626ab7fd6ee032f60937dd6de	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Erythrobacter;D_6__Erythrobacter sp. RKEM 642;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.77807371615098
16bc2fb0d28a1edd0c68f166bb9a8f97	D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria;D_3__Latescibacterales;D_4__Latescibacteraceae;D_5__Candidatus Latescibacter;D_6__Latescibacteria bacterium SCGC AAA252-D10;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.731115492967429
16c387df96fbbe9c61f4fbc24b390fab	D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae	0.7291642148074584
16dae2ad23c148aac8dbdea390e8dd87	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__VHS-B3-70	0.7199241679558075
16f731e3f8b8d02a2aa68692f732bc5a	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelatoclostridium	0.9990848555418329
16fd0fe19a5a496670ad8204ace4b749	D_0__Bacteria	0.9991667134098638
1707e31bc20adbe6239fc0a7a3cb1fa7	D_0__Bacteria	0.9997420142844461
170a4bec94b609306c1e67a686a8c7d9	D_0__Bacteria;D_1__Calditrichaeota;D_2__Calditrichia;D_3__Calditrichales;D_4__Calditrichaceae;D_5__uncultured sediment bacterium;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7880860542974042
171708a56ae1dd7f548090ea94374de0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Sva0485	0.9734190904516851
171e161aa3863060eb6d5f3691ba0da0	D_0__Bacteria	0.9995075215914154
1725c98983c1f79ba25109b3195d7469	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__Ornatilinea;D_6__Ornatilinea apprima;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9747061793824802
1729a9dbb17df9324b1081187fb49ca8	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	0.7359040523581604
172de866b9ac4389385a28275306095d	D_0__Bacteria	0.999292666941899
17396a4708cb7476d959484edd39a251	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.7783037066553871
174160ee5fe365a7743668b974e22aa4	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.7019925847919063
17438dfbd6f67ba4891edaec17656ac1	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.9851911857394495
17579b6256ed65c5f4db782326840fb8	D_0__Bacteria	0.9990879223632114
1760c112f16d896b9795ef7a7685e6c3	Unassigned	0.8202357584801387
17616dc05c38148d9543170da8cdb88d	D_0__Bacteria	0.9996818925579712
176d8344414d104b5289bee53308ea7a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.8352175369914339
17723bf553471de1966fdf9e90515467	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured Ruminococcaceae bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9999999984168255
177560c7bd8864b5afa47378853c0bde	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas;D_6__bacterium 8-gw2-4;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8915622528576609
177c6b88afc1b9602db1a7106702776e	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.7330544730712193
177d040522c6f0857991407cca8d8fd8	D_0__Bacteria;D_1__Calditrichaeota;D_2__Calditrichia;D_3__Calditrichales;D_4__Calditrichaceae	0.8495479554481095
177fa80cb9db0e4cb164479509d3f915	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured Ruminococcaceae bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9999999988095993
1782095855fd6904e709374c0706c848	D_0__Bacteria	0.9870840508192689
1788cd8d68461c1d76b74546998dc5e1	Unassigned	0.8754334236304211
178d1b22c5565ca3f856435bd94d60eb	D_0__Bacteria;D_1__Calditrichaeota;D_2__Calditrichia;D_3__Calditrichales;D_4__Calditrichaceae	0.9985968579667626
17928eecb86a5039b2ee098e93d69bcf	Unassigned	0.4081036684221304
179a3dc438ccb0701849161d98145dfb	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.8715962704007839
17a1798b0965960aac7e55299cabf769	Unassigned	0.7940543496651559
17a46a8571b8fc09cef6b201a4041407	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9986923047089312
17b05e59f23648c9b39c13b3a54bfbd2	D_0__Bacteria;D_1__Proteobacteria	0.8607397067348332
17b4ca861d366b02c1d09530757ab825	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__Gemmata sp. SD2-6;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9525487458116946
17c1f6f9839dd6354e437a09d2e74f28	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Rhodopirillaceae;D_5__Defluviicoccus;D_6__uncultured bacterium mle1-13;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8964262764431891
17c3aa1f72b3fdb20569c19cdc6223c7	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.9921101251595046
17cb6239c940ed33f727e6c2bd275eda	D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia;D_3__uncultured eukaryote;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7371663798026238
17d8070ff851936ce13f4c978de21fb0	D_0__Bacteria	0.999978864713814
17db35a904e689ae5b4ac176c0323e82	D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__uncultured Acidobacteria bacterium;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9999922293008947
17dd9d96e1d4c75f2a190fe6f0c2aceb	D_0__Archaea;D_1__Thaumarchaeota;D_2__SCGC AB-179-E04;D_3__uncultured thaumarchaeote;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9997507559044522
17e08b656eba409e782843b0fcdef5bc	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.9724569461562814
17f016e3298748a0eb03b67eb9267a19	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella	0.9127054610108224
17f0bacecb9c38a602884a4952257b42	D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia;D_3__uncultured eukaryote;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9670077423232297
17f9bfb2c094763841357a27c5e7c0ae	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage	0.9457749322473914
17fc2816115b6330252fc69d1d59be3c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Marinobacteraceae;D_5__Marinobacter	0.9982144351469276
18074bda6d50128c88b4f9eca60e5af3	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__unidentified bacterium wb1_D18;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9057730712797364
180bce54e1b83f476f3ebcd22bc3512b	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF3;D_4__Dehalococcoidia bacterium SCGC AB-540-C11;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7073909945164996
180f7080a26467f4287ef202237a077c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9979512954846542
18168b9e90d6cfddb5067ee4180efc2e	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales	0.9530192533757771
183ebf10f7d32a443c7d4bc9ec1671b2	D_0__Bacteria	0.9999945065242467
18412d1f7255f97c2f9b2b00efac12a6	D_0__Bacteria	0.9997052638532302
184185548348a15ee788c2a705ec2512	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Syntrophobacterales;D_4__Syntrophaceae	0.972656313134624
184c7ff6c393cbd39cd1ff6d5a220b07	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Family XII;D_5__Exiguobacterium	0.9504858415863184
184d6a6a10a54de33d24a728cc2e3315	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Benthic Group D and DHVEG-1;D_4__uncultured archaeon BURTON-12;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8230052289157889
185afa5df1a8324767f8bfdebe75a177	D_0__Bacteria	0.9985902651378457
185e3e354041a88aba6b3552b6364923	D_0__Bacteria	0.9999598194928166
187ad41a451538a59fd8b768c5b4b021	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__661239;D_4__uncultured Chloroflexi bacterium;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8009023558373575
1886c7940a7140edfbe6da8130ce2047	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Candidatus Marispirochaeta	0.8972463868075374
189a7c7618f6442b77c4021990b8fae2	D_0__Archaea	0.8134101132412911
18a0140ad0def0f1b7d04b9b1995449c	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__anaerobic bacterium MO-CFX2;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8857752412781904
18a15dc6159eb7676af50d9f7bdb3ef7	D_0__Bacteria;D_1__Proteobacteria	0.7062168571283288
18a5d32337e4b34cbbd700b1fc224e15	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.8642712813697639
18aea86ba99fb82bf8ce0502ba0ff081	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.8803254878597733
18b386c988acb9ad6b38bf8510b52f8e	D_0__Bacteria	0.9999767392099005
18cb902d7a6831cbc2da75552a0665f9	D_0__Archaea	0.7380841832189438
18cef11b16767d84721a196cb21bddaa	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9961643527275382
18ecabefcc5ec6708cc71c1662382699	D_0__Bacteria;D_1__Actinobacteria	0.965512344719937
18efe7930759e1e7828615efaf4616ac	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Cyanobacteriaceae	0.9340791449213843
18f45e0b5ed6705cfab3d0f32ccaddc5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prolixibacteraceae;D_5__Prolixibacter	0.8908288595932186
18f807a6f5669ec1cca71b8a9811b583	D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales;D_4__TG3;D_5__uncultured bacterium;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8208213509214541
18fe6eba4c679454b225929bd079e3ef	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9972210640386256
1901b6b1feaf9071e2b681dd4d0ba95d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9985021115271627
190230fb092bb35ce6bfecd8b5de8d0c	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	0.8995589834990003
1902c3bc5537b5467170f38eed55b372	D_0__Bacteria	0.9910948668152412
191113fd9e0869f5d867889205279d7d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__COB P4-1 termite group	0.9129460870293682
191a037c40a3012a1c1aee4e0fc61af2	D_0__Bacteria	0.9420713948625087
19388416c9343f8957e46040bf2ded3e	D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV;D_4__Elusimicrobia bacterium GWA2_69_24;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9722871701784995
193b2408807623ff4048dfe24a9779e4	D_0__Archaea;D_1__Euryarchaeota	0.9291129564464686
194044f2323106e1ad9ad30b01a7732d	D_0__Bacteria	0.9998482706640306
19418acdbefbd10b0cadee2000d5171b	D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria bacterium DG_63;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.7905956013452239
19434adcca9cae7c25cf9818c468d227	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9946051257091986
1948522c3f7bd3da7b46c0582307a64f	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18	0.9895100525966398
194950dd000f2e790b0dac94c7f98a1c	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__Desulfobulbus	0.8489910089064799
195cd404e9ff661781f242a4612ebcec	D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria bacterium DG_63;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.9393736410251491
19680d9bf1906e36f4a399a82e6ed969	D_0__Bacteria	0.9659049361640709
1970dcd1b2df36eea57e09f4d0872101	D_0__Bacteria	0.9992225296171172
19731f66497d28506972a593aadf044d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	0.9952260523614697
198aed00ede9fd99a69d309b683c7a11	D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria bacterium DG_63;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.946218378147352
199a9162f488b7e7b1bcb3724095bbbe	Unassigned	0.8952670727643948
19b04f2babf6af613eed71cdf6527fdc	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium	0.9999277087841244
19c45bd78c720b82c5bb4b31f2f20d65	D_0__Bacteria	0.9997050353489138
19cbeb698e6dde83c7c5ffad976b8ea8	D_0__Bacteria	0.999022376906955
19d5dd0065167618d7dd2a61096cacf6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__Desulfatiglans;D_6__uncultured marine bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.8633785937560046
19d8690b1c7164947d1f78a41088f901	D_0__Bacteria	0.9998443120276417
19db70222e95a97e69b21a7cf284a699	D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia	0.9978832673896884
19f26563909d3bfd33f5022c6b11a9bf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9983492282432841
19f4a4e095c02695647b4024ddb91b5a	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia	0.944223053240066
1a1d39050db6e2ffd3653e8eb8e36649	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured bacterium 92;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__	0.89519988004368
1a2163c3709197e8a2dfce3b6a7b81b1	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	0.9697615742616823
1a2a14d53d76027fe02c8ee1f856683e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	0.85154422503838
1a2ea07fdb5821aaf2042b960c79a0bc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9997478845042388
1a37d2ac19e2816460e28daac100ec5c	D_0__Bacteria;D_1__Proteobacteria	0.8638735866549688
1a43a859f03bc79997637ec570a3d7c2	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae	0.9929305110795676
1a45ed9da04b7af0ee2ec3cd7f5f8565	D_0__Bacteria;D_1__Proteobacteria	0.9364294484660415
1a4a62352938d61024606dc44f29c477	D_0__Bacteria	0.9664730617419992
1a4f9617b2c27cdbcb816a22e30c4002	D_0__Bacteria	0.999761507642885
1a526145079e9a46b18500e1879b379e	D_0__Bacteria	0.999948748255784
